,Unnamed: 0,categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto,modello,sport,colori
3050,3186,Scarpe Sportive,42.0,uomo,PUMA,DISPERSE XT 4 UNISEX - Scarpe da allenamento - black/white,48.95,65.0,https://www.zalando.it/puma-disperse-xt-4-unisex-scarpe-da-allenamento-blackwhite-pu144a0cm-q11.html?size=42,DISPERSE XT 4 UNISEX,scarpe da allenamento,black/white
3051,3187,Scarpe Sportive,42.0,uomo,MIZUNO,WAVE DIMENSION - Scarpe da pallavolo - black/neon flame/peacock blue,89.99,99.99,https://www.zalando.it/mizuno-wave-dimension-scarpe-da-pallavolo-blackneon-flamepeacock-blue-m2742a0fc-q11.html?size=42,WAVE DIMENSION,scarpe da pallavolo,black/neon flame/peacock blue
3052,3188,Scarpe Sportive,42.0,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - white/silver,57.99,64.99,https://www.zalando.it/puma-caven-20-unisex-sneakers-basse-whitesilver-pu115o0nn-a11.html?size=42,CAVEN 2.0 UNISEX,scarpe da basket,white/silver
3053,3189,Scarpe Sportive,42.0,uomo,PUMA,SOFTRIDE ENZO 5  - Scarpe da allenamento - puma white-puma black,44.95,75.0,https://www.zalando.it/puma-softride-enzo-5-unisex-scarpe-da-allenamento-puma-white-puma-black-pu144a0cn-a11.html?size=42,SOFTRIDE ENZO 5,scarpe da allenamento,puma white-puma black
3054,3190,Scarpe Sportive,42.0,uomo,PUMA,MB.04 PHOENIX - Scarpe da basket - red/orange glow/fluro orange/purple glimmer,124.99,124.99,https://www.zalando.it/puma-mb04-phoenix-scarpe-da-basket-redorange-glowfluro-orangepurple-glimmer-pu142a1xp-g11.html?size=42,MB.04 PHOENIX,scarpe da basket,red/orange glow/fluro orange/purple glimmer
3055,3191,Scarpe Sportive,42.0,uomo,UNDER ARMOUR,INFINITE MVMNT SE - Scarpe da allenamento - white/white quartz/virtual violet,90.99,129.99,https://www.zalando.it/under-armour-infinite-se-unisex-scarpe-da-allenamento-whitewhite-quartzvirtual-violet-un244a030-a12.html?size=42,INFINITE MVMNT SE,scarpe da allenamento,white/white quartz/virtual violet
3056,3192,Scarpe Sportive,42.0,uomo,PUMA,X CELL NOVA UNISEX - Scarpe da allenamento - black-gold,58.99,69.99,https://www.zalando.it/puma-x-cell-nova-unisex-scarpe-da-allenamento-black-gold-pu144a0bj-q11.html?size=42,X CELL NOVA UNISEX,scarpe da allenamento,black-gold
3057,3193,Scarpe Sportive,42.0,uomo,ASICS,GEL-VENTURE 10 WP - Scarpe da corsa su strada - black/carrier grey,94.99,94.99,https://www.zalando.it/asics-gel-venture-10-wp-scarpe-da-corsa-su-strada-blackcarrier-grey-as142a17j-q11.html?size=42,GEL venture 10 wp,Scarpe da corsa su strada,black/carrier grey
3058,3194,Scarpe Sportive,42.0,uomo,UNDER ARMOUR,REIGN 6 - Scarpe da allenamento - ivory dune,140.0,140.0,https://www.zalando.it/under-armour-tribase-reign-6-scarpe-da-allenamento-ivory-dune-un242a0lb-b11.html?size=42,REIGN 6,scarpe da allenamento,ivory dune
3059,3195,Scarpe Sportive,42.0,uomo,ASICS,SCOUT 3 - Scarpe da trail running - midnight/light blue,64.99,64.99,https://www.zalando.it/asics-scout-3-scarpe-da-trail-running-midnightlight-blue-as142a11a-k14.html?size=42,SCOUT 3,scarpe da trail running,midnight/light blue
3060,3196,Scarpe Sportive,42.0,uomo,NEW BALANCE,GAROÉ - Scarpe da corsa su strada - marmalade,119.99,119.99,https://www.zalando.it/new-balance-fresh-foam-x-garoe-v2-scarpe-da-corsa-su-strada-marmalade-ne242a0oh-h11.html?size=42,GAROÉ,scarpe da corsa su strada,marmalade
3061,3197,Scarpe Sportive,42.0,uomo,ASICS,VERSABLAST 4 - Scarpe da corsa su strada - indigo blue/coral reef,79.99,79.99,https://www.zalando.it/asics-versablast-4-scarpe-da-corsa-su-strada-indigo-bluecoral-reef-as142a17m-k11.html?size=42,VERSABLAST 4,scarpe da corsa su strada,indigo blue/coral reef
3062,3198,Scarpe Sportive,42.0,uomo,NEW BALANCE,U740 UNISEX - Sneakers basse - white,119.99,119.99,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-white-ne215p03o-a11.html?size=42,U740 UNISEX,sneakers basse,white
3063,3199,Scarpe Sportive,42.0,uomo,NEW BALANCE,U740 UNISEX - Sneakers basse - incense,119.99,119.99,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-incense-ne215p003-b11.html?size=42,U740 UNISEX,sneakers basse,incense
3064,3200,Scarpe Sportive,42.0,uomo,NEW BALANCE,U740 UNISEX - Sneakers basse - navy,119.99,119.99,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-navy-ne215p015-b11.html?size=42,U740 UNISEX,sneakers basse,navy
3065,3201,Scarpe Sportive,42.0,uomo,NEW BALANCE,U740 - Sneakers basse - black,119.99,119.99,https://www.zalando.it/new-balance-u740-sneakers-basse-black-ne215p03y-q11.html?size=42,U740,sneakers basse,black
3066,3202,Scarpe Sportive,42.0,uomo,NEW BALANCE,U740 - Sneakers basse - blue agate,119.99,119.99,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-blue-agate-ne215p004-a11.html?size=42,U740,sneakers basse,blue agate
3067,3203,Scarpe Sportive,42.0,uomo,NEW BALANCE,U740 UNISEX - Sneakers basse - sea salt,119.99,119.99,https://www.zalando.it/new-balance-sneakers-basse-sea-salt-ne215p03f-a11.html?size=42,U740 UNISEX,sneakers basse,sea salt
3068,3204,Scarpe Sportive,42.0,uomo,NEW BALANCE,U740 - Sneakers basse - sun glow,119.99,119.99,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-sun-glow-ne215p01v-k11.html?size=42,U740,sneakers basse,sun glow
3069,3205,Scarpe Sportive,42.0,uomo,NEW BALANCE,U740 UNISEX - Sneakers basse - black,120.0,120.0,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-black-ne215p022-q11.html?size=42,U740 UNISEX,sneakers basse,black
3070,3206,Scarpe Sportive,42.0,uomo,NEW BALANCE,U740 - Sneakers basse - white,119.99,119.99,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-white-ne215p02i-a11.html?size=42,U740,sneakers basse,white
3071,3207,Scarpe Sportive,42.0,uomo,NEW BALANCE,GAROÉ - Scarpe da corsa su strada - marmalade,119.99,119.99,https://www.zalando.it/new-balance-fresh-foam-x-garoe-v2-scarpe-da-corsa-su-strada-marmalade-ne242a0oh-h11.html?size=42,GAROÉ,scarpe da corsa su strada,marmalade
3072,3208,Scarpe Sportive,42.0,uomo,ASICS,VERSABLAST 4 - Scarpe da corsa su strada - indigo blue/coral reef,79.99,79.99,https://www.zalando.it/asics-versablast-4-scarpe-da-corsa-su-strada-indigo-bluecoral-reef-as142a17m-k11.html?size=42,VERSABLAST 4,scarpe da corsa su strada,indigo blue/coral reef
3073,3209,Scarpe Sportive,42.0,uomo,ASICS,GEL-EXCITE 10 - Scarpe da corsa su strada - black/wave teal,89.99,89.99,https://www.zalando.it/asics-gel-excite-10-scarpe-da-corsa-su-strada-blackwave-teal-as142a112-q17.html?size=42,GEL excite 10,Scarpe da corsa su strada,black/wave teal
3074,3210,Scarpe Sportive,42.0,uomo,ASICS,JOLT 5 - Scarpe da corsa su strada - black/carrier grey,59.99,59.99,https://www.zalando.it/asics-jolt-5-scarpe-da-corsa-su-strada-blackcarrier-grey-as142a180-q11.html?size=42,JOLT 5,scarpe da corsa su strada,black/carrier grey
3075,3211,Scarpe Sportive,42.0,uomo,NEW BALANCE,FRESH FOAM 680 V8 - Scarpe da corsa su strada - raincloud,114.99,114.99,https://www.zalando.it/new-balance-fresh-foam-680-v8-scarpe-da-corsa-su-strada-raincloud-ne242a0me-c13.html?size=42,FRESH FOAM 680 V8,scarpe da corsa su strada,raincloud
3076,3212,Scarpe Sportive,42.0,uomo,PUMA,AXELION REFRESH - Scarpe da corsa su strada - navy inky blue dark jasper,80.0,80.0,https://www.zalando.it/puma-axelion-refresh-sneakers-basse-navy-inky-blue-dark-jasper-pu112o0ia-k11.html?size=42,AXELION REFRESH,scarpe da corsa su strada,navy inky blue dark jasper
3077,3213,Scarpe Sportive,42.0,uomo,ASICS,VERSABLAST 4 - Scarpe da corsa su strada - wave teal/black,79.99,79.99,https://www.zalando.it/asics-versablast-4-scarpe-da-corsa-su-strada-wave-tealblack-as142a17m-l11.html?size=42,VERSABLAST 4,scarpe da corsa su strada,wave teal/black
3078,3214,Scarpe Sportive,42.0,uomo,NEW BALANCE,FUELCELL REBEL V4 - Scarpe da corsa su strada - green/white,159.99,159.99,https://www.zalando.it/new-balance-fuelcell-rebel-v4-scarpe-da-corsa-su-strada-greenwhite-ne242a0o8-c11.html?size=42,FUELCELL REBEL V4,scarpe da corsa su strada,green/white
3079,3215,Scarpe Sportive,42.0,uomo,PUMA,ANZARUN LITE - Scarpe da corsa su strada - triple black,43.95,55.0,https://www.zalando.it/puma-anzarun-lite-scarpe-da-fitness-pu144a07j-q12.html?size=42,ANZARUN LITE,scarpe da corsa su strada,triple black
3080,3216,Scarpe Sportive,42.0,uomo,NEW BALANCE,DYNASOFT TRNR V2 - Scarpe da allenamento - black,75.99,89.99,https://www.zalando.it/new-balance-dynasoft-trnr-v2-scarpe-da-allenamento-black-ne242a0mb-q11.html?size=42,DYNASOFT TRNR V2,scarpe da allenamento,black
3081,3217,Scarpe Sportive,42.0,uomo,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - black/wave teal,69.99,69.99,https://www.zalando.it/asics-gel-contend-9-scarpe-da-corsa-su-strada-blackwave-teal-as142a162-q13.html?size=42,GEL contend 9,Scarpe da corsa su strada,black/wave teal
3082,3218,Scarpe Sportive,42.0,uomo,UNDER ARMOUR,LOCKDOWN 7 LOW - Scarpe da basket - midnight navy/electric blue/white,66.99,74.99,https://www.zalando.it/under-armour-lockdown-7-low-scarpe-da-basket-midnight-navyelectric-bluewhite-un242a0mn-k12.html?size=42,LOCKDOWN 7 LOW,scarpe da basket,midnight navy/electric blue/white
3083,3219,Scarpe Sportive,42.0,uomo,PUMA,SOFTRIDE CARSON - Scarpe da corsa su strada - black- black- white,36.95,55.0,https://www.zalando.it/puma-softride-carson-scarpe-running-neutre-black-black-white-pu141a126-q12.html?size=42,SOFTRIDE CARSON,scarpe da corsa su strada,black- black- white
3084,3220,Scarpe Sportive,42.0,uomo,NEW BALANCE,480 UNISEX - Scarpe da basket - white,89.99,99.99,https://www.zalando.it/new-balance-480l-unisex-sneakers-basse-white-ne215o05f-q13.html?size=42,480 UNISEX,scarpe da basket,white
3085,3221,Scarpe Sportive,42.0,uomo,NEW BALANCE,480 UNISEX - Scarpe da basket - white/light grey,89.99,99.99,https://www.zalando.it/new-balance-480-unisex-sneakers-basse-whitelight-grey-ne215o05f-a13.html?size=42,480 UNISEX,scarpe da basket,white/light grey
3086,3222,Scarpe Sportive,42.0,uomo,JOMA,SPIN - Scarpe da padel - white/black/mint,79.99,79.99,https://www.zalando.it/joma-spin-scarpe-da-padel-whiteblackmint-j3342a0l3-a11.html?size=42,SPIN,scarpe da padel,white/black/mint
3087,3223,Scarpe Sportive,42.0,uomo,ASICS,VERSABLAST 4 - Scarpe da corsa su strada - black/carrier grey,79.99,79.99,https://www.zalando.it/asics-versablast-4-scarpe-da-corsa-su-strada-blackcarrier-grey-as142a17m-q11.html?size=42,VERSABLAST 4,scarpe da corsa su strada,black/carrier grey
3088,3224,Scarpe Sportive,42.0,uomo,ASICS,GEL-VENTURE 10 - Scarpe da corsa su strada - carrier grey/black,79.99,79.99,https://www.zalando.it/asics-gel-venture-10-scarpe-da-corsa-su-strada-carrier-greyblack-as142a17t-q13.html?size=42,GEL venture 10,Scarpe da corsa su strada,carrier grey/black
3089,3225,Scarpe Sportive,42.0,uomo,NEW BALANCE,FRESH FOAM X HIERRO V9 - Scarpe da trail running - white,159.99,159.99,https://www.zalando.it/new-balance-hierro-v9-scarpe-da-trail-running-white-ne242a0oc-a11.html?size=42,FRESH FOAM X HIERRO V9,scarpe da trail running,white
3090,3226,Scarpe Sportive,42.0,uomo,MIZUNO,MONARCIDA NEO III - Scarpe da calcetto con tacchetti - galaxy silver,69.99,69.99,https://www.zalando.it/mizuno-monarcida-neo-iii-scarpe-da-calcetto-con-tacchetti-galaxy-silver-m2742a0jz-d11.html?size=42,MONARCIDA NEO III,scarpe da calcetto con tacchetti,galaxy silver
3091,3227,Scarpe Sportive,42.0,uomo,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - blue expanse/digital aqua,69.99,69.99,https://www.zalando.it/asics-gel-contend-9-scarpe-running-neutre-blue-expansedigital-aqua-as142a162-k11.html?size=42,GEL contend 9,Scarpe da corsa su strada,blue expanse/digital aqua
3092,3228,Scarpe Sportive,42.0,uomo,NEW BALANCE,FUELCELL REBEL V4 - Scarpe da corsa su strada - orange/beige,159.99,159.99,https://www.zalando.it/new-balance-fuelcell-rebel-scarpe-da-corsa-su-strada-hot-mango-ne242a0o8-h11.html?size=42,FUELCELL REBEL V4,scarpe da corsa su strada,orange/beige
3093,3229,Scarpe Sportive,42.0,uomo,NEW BALANCE,FRESH FOAM BB V2 - Scarpe da basket - beige,76.99,139.99,https://www.zalando.it/new-balance-fresh-foam-bb-v2-scarpe-da-basket-beige-ne242a0o2-b11.html?size=42,FRESH FOAM BB V2,scarpe da basket,beige
3094,3230,Scarpe Sportive,42.0,uomo,NEW BALANCE,TEKTREL - Scarpe da trail running - blue blue,110.0,110.0,https://www.zalando.it/new-balance-tektrel-scarpe-da-trail-running-blue-blue-ne242a0oa-k11.html?size=42,TEKTREL,scarpe da trail running,blue blue
3095,3231,Scarpe Sportive,42.0,uomo,ASICS,GEL-SONOMA 8 - Scarpe da trail running - midnight/rainy lake,99.99,99.99,https://www.zalando.it/asics-gel-sonoma-8-scarpe-da-trail-running-midnightrainy-lake-as142a17r-k11.html?size=42,GEL sonoma 8,Scarpe da trail running,midnight/rainy lake
3096,3232,Scarpe Sportive,42.0,uomo,ASICS,UPCOURT 6 - Scarpe da pallamano - white/indigo fog,57.99,64.99,https://www.zalando.it/asics-upcourt-6-scarpe-da-pallamano-whiteindigo-fog-as142a158-a12.html?size=42,UPCOURT 6,scarpe da pallamano,white/indigo fog
3097,3233,Scarpe Sportive,42.0,uomo,ASICS,GEL-RESOLUTION X - Scarpe da tennis per tutte le superfici - greyish purple/nova orange,135.99,159.99,https://www.zalando.it/asics-gel-resolution-x-scarpe-da-tennis-per-tutte-le-superfici-greyish-purplenova-orange-as142a178-i11.html?size=42,GEL resolution x,Scarpe da tennis per tutte le superfici,greyish purple/nova orange
3098,3234,Scarpe Sportive,42.0,uomo,NEW BALANCE,FRESH FOAM X 1080 V14 - Scarpe da corsa su strada - black cement,189.99,189.99,https://www.zalando.it/new-balance-fresh-foam-x-1080-v14-scarpe-da-corsa-su-strada-black-cement-ne242a0nc-q13.html?size=42,FRESH FOAM X 1080 V14,scarpe da corsa su strada,black cement
3099,3235,Scarpe Sportive,42.0,uomo,NEW BALANCE,FRESH X MORE V4 - Scarpe da corsa su strada - black,169.99,169.99,https://www.zalando.it/new-balance-fresh-foam-x-more-v5-scarpe-running-neutre-black-ne242a0hg-q14.html?size=42,FRESH X MORE V4,scarpe da corsa su strada,black
3100,3236,Scarpe Sportive,42.0,uomo,NEW BALANCE,GAROÉ - Scarpe da corsa su strada - grey,119.99,119.99,https://www.zalando.it/new-balance-fresh-foam-x-garoe-v2-scarpe-da-corsa-su-strada-grey-ne242a0oh-c11.html?size=42,GAROÉ,scarpe da corsa su strada,grey
3101,3237,Scarpe Sportive,42.0,uomo,NEW BALANCE,MINIMUS V2 BOA - Scarpe da allenamento - black,119.99,149.99,https://www.zalando.it/new-balance-scarpe-da-allenamento-black-ne242a0op-q11.html?size=42,MINIMUS V2 BOA,scarpe da allenamento,black
3102,3238,Scarpe Sportive,42.0,uomo,NEW BALANCE,DYNASOFT NITREL V6 - Scarpe da corsa su strada - blue laguna,99.99,99.99,https://www.zalando.it/new-balance-dynasoft-nitrel-v6-scarpe-da-trail-running-blue-laguna-ne242a0o7-k11.html?size=42,DYNASOFT NITREL V6,scarpe da corsa su strada,blue laguna
3103,3239,Scarpe Sportive,42.0,uomo,NEW BALANCE,FRESH FOAM X HIERRO V8 - Scarpe da trail running - black,144.0,160.0,https://www.zalando.it/new-balance-fresh-foam-x-hierro-v8-scarpe-da-trail-running-black-ne242a0mp-q11.html?size=42,FRESH FOAM X HIERRO V8,scarpe da trail running,black
3104,3240,Scarpe Sportive,42.0,uomo,UNDER ARMOUR,INFINITE - Scarpe da corsa su strada - black,100.0,100.0,https://www.zalando.it/under-armour-infinite-scarpe-running-neutre-black-un242a0mg-q14.html?size=42,INFINITE,scarpe da corsa su strada,black
3105,3241,Scarpe Sportive,42.0,uomo,UNDER ARMOUR,CHARGED BANDIT TR 3 - Scarpe da trail running - castlerock/steel/hyper green,99.99,99.99,https://www.zalando.it/under-armour-charged-bandit-tr-3-scarpe-da-trail-running-castlerocksteelhyper-green-un242a0mi-c12.html?size=42,CHARGED BANDIT TR 3,scarpe da trail running,castlerock/steel/hyper green
3106,3242,Scarpe Sportive,42.0,uomo,NEW BALANCE,GAROÉ - Scarpe da corsa su strada - green,119.99,119.99,https://www.zalando.it/new-balance-fresh-foam-x-garoe-v2-scarpe-da-corsa-su-strada-green-ne242a0oh-m11.html?size=42,GAROÉ,scarpe da corsa su strada,green
3107,3243,Scarpe Sportive,42.0,uomo,NEW BALANCE,DYNASOFT TRNR V2 - Scarpe da allenamento - titanium,71.99,89.99,https://www.zalando.it/new-balance-dynasoft-trnr-v2-scarpe-da-allenamento-titanium-ne242a0mb-c11.html?size=42,DYNASOFT TRNR V2,scarpe da allenamento,titanium
3108,3244,Scarpe Sportive,42.0,uomo,NEW BALANCE,FRESH FOAM X HIERRO V9 - Scarpe da trail running - black cement,159.99,159.99,https://www.zalando.it/new-balance-hierro-v9-scarpe-da-trail-running-black-cement-ne242a0oc-q11.html?size=42,FRESH FOAM X HIERRO V9,scarpe da trail running,black cement
3109,3245,Scarpe Sportive,42.0,uomo,NEW BALANCE,FUELCELL REBEL V4 - Scarpe da corsa su strada - white,159.99,159.99,https://www.zalando.it/new-balance-fuelcell-rebel-v4-scarpe-da-corsa-su-strada-white-ne242a0o8-a11.html?size=42,FUELCELL REBEL V4,scarpe da corsa su strada,white
3110,3246,Scarpe Sportive,42.0,uomo,PUMA,ULTRA 5 MATCH FOREVER - Scarpe da calcetto con tacchetti - white/pure magenta/feather gray/black,84.95,84.95,https://www.zalando.it/puma-ultra-5-match-forever-scarpe-da-calcetto-con-tacchetti-whitepure-magentafeather-grayblack-pu142a1x5-a11.html?size=42,ULTRA 5 MATCH FOREVER,scarpe da calcetto con tacchetti,white/pure magenta/feather gray/black
3111,3247,Scarpe Sportive,42.0,uomo,NEW BALANCE,FRESH FOAM X HIERRO V9 - Scarpe da trail running - marmalade,159.99,159.99,https://www.zalando.it/new-balance-hierro-v9-scarpe-da-trail-running-marmalade-ne242a0oc-h11.html?size=42,FRESH FOAM X HIERRO V9,scarpe da trail running,marmalade
3112,3248,Scarpe Sportive,42.0,uomo,NEW BALANCE,MINIMUS TR V2 - Scarpe da allenamento - white/navy,109.99,129.99,https://www.zalando.it/new-balance-minimus-tr-v2-scarpe-da-allenamento-whitenavy-ne242a0md-a12.html?size=42,MINIMUS TR V2,scarpe da allenamento,white/navy
3113,3249,Scarpe Sportive,42.0,uomo,UNDER ARMOUR,INFINITE PRO 2 - Scarpe da corsa su strada - white/hyper green/black,129.99,129.99,https://www.zalando.it/under-armour-infinite-pro-2-scarpe-running-neutre-whitehyper-greenblack-un242a0nd-a12.html?size=42,INFINITE PRO 2,scarpe da corsa su strada,white/hyper green/black
3114,3250,Scarpe Sportive,42.0,uomo,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - black/graphite grey,69.99,69.99,https://www.zalando.it/asics-gel-contend-9-scarpe-running-neutre-blackgraphite-grey-as142a162-q12.html?size=42,GEL contend 9,Scarpe da corsa su strada,black/graphite grey
3115,3251,Scarpe Sportive,42.0,uomo,NEW BALANCE,FRESH FOAM X HIERRO V9 - Scarpe da trail running - arid stone,159.99,159.99,https://www.zalando.it/new-balance-hierro-v9-scarpe-da-trail-running-arid-stone-ne242a0oc-c11.html?size=42,FRESH FOAM X HIERRO V9,scarpe da trail running,arid stone
3116,3252,Scarpe Sportive,42.0,uomo,NEW BALANCE,FRESH FOAM X 1080 V14 - Scarpe da corsa su strada - black,151.99,189.99,https://www.zalando.it/new-balance-fresh-foam-x-1080-v14-scarpe-running-neutre-black-ne242a0nc-q12.html?size=42,FRESH FOAM X 1080 V14,scarpe da corsa su strada,black
3117,3253,Scarpe Sportive,42.0,uomo,ASICS,PATRIOT 13 - Scarpe da corsa su strada - black/carrier grey,64.99,64.99,https://www.zalando.it/asics-patriot-13-scarpe-running-neutre-blackcarrier-grey-as142a0zv-q12.html?size=42,PATRIOT 13,scarpe da corsa su strada,black/carrier grey
3118,3254,Scarpe Sportive,42.0,uomo,ASICS,GEL-CHALLENGER 14  - Scarpe da padel - white/black,101.99,119.99,https://www.zalando.it/asics-gel-challenger-14-scarpe-da-padel-whiteblack-as142a10c-a11.html?size=42,GEL challenger 14,Scarpe da padel,white/black
3119,3255,Scarpe Sportive,42.0,uomo,ASICS,GEL-EXCITE 10 - Scarpe da corsa su strada - indigo fog/illusion blue,89.99,89.99,https://www.zalando.it/asics-gel-excite-10-scarpe-da-corsa-su-strada-indigo-fogillusion-blue-as142a112-k14.html?size=42,GEL excite 10,Scarpe da corsa su strada,indigo fog/illusion blue
3120,3256,Scarpe Sportive,42.0,uomo,NEW BALANCE,DYNASOFT NITREL V6 - Scarpe da corsa su strada - marmalade,99.99,99.99,https://www.zalando.it/new-balance-dynasoft-nitrel-v6-scarpe-da-trail-running-marmalade-ne242a0o7-e11.html?size=42,DYNASOFT NITREL V6,scarpe da corsa su strada,marmalade
3121,3257,Scarpe Sportive,42.0,uomo,UNDER ARMOUR,REIGN 6 - Scarpe da allenamento - black,139.99,139.99,https://www.zalando.it/under-armour-tribase-reign-6-scarpe-da-allenamento-black-un242a0lb-q11.html?size=42,REIGN 6,scarpe da allenamento,black
3122,3258,Scarpe Sportive,42.0,uomo,MIZUNO,MORELIA II CLUB - Scarpe da calcetto con tacchetti - black/galaxy silver/dark shadow,44.99,74.99,https://www.zalando.it/mizuno-morelia-ii-club-scarpe-da-calcetto-con-tacchetti-blackgalaxy-silverdark-shadow-m2742a0i2-q18.html?size=42,MORELIA II CLUB,scarpe da calcetto con tacchetti,black/galaxy silver/dark shadow
